data,regiao,valor,sunrise,sunset,temp ºC,feels_like ºC,pressure,humidity %,atmospheric temperature,clouds %,visibility,wind_speed m/s,wind_deg,weather,rain_precipitation,wind_gust,uvi,weather_id
2012-11-24,SUL,175.748,05:11:48,18:35:24,21.7,21.83,1014,73,16.65,0,,2.1,70,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-11-25,CENTRO,55.008,05:11:42,18:36:07,17.7,17.82,1019,88,15.69,100,500.0,6.2,150,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-11-25,OESTE,30.85,05:11:42,18:36:07,17.7,17.82,1019,88,15.69,100,500.0,6.2,150,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-11-25,SUL,21.05,05:11:42,18:36:07,17.7,17.82,1019,88,15.69,100,500.0,6.2,150,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-11-26,CENTRO,472.736,05:11:38,18:36:50,18.7,18.79,1017,83,15.76,100,10000.0,5.14,160,"{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}",,,,300
2012-11-26,LESTE,320.998,05:11:38,18:36:50,18.7,18.79,1017,83,15.76,100,10000.0,5.14,160,"{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}",,,,300
2012-11-26,NORTE,71.53,05:11:38,18:36:50,18.7,18.79,1017,83,15.76,100,10000.0,5.14,160,"{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}",,,,300
2012-11-26,OESTE,536.874,05:11:38,18:36:50,18.7,18.79,1017,83,15.76,100,10000.0,5.14,160,"{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}",,,,300
2012-11-26,SUL,468.473,05:11:38,18:36:50,18.7,18.79,1017,83,15.76,100,10000.0,5.14,160,"{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}",,,,300
2012-11-27,CENTRO,695.574,05:11:36,18:37:32,19.81,19.99,1013,82,16.65,100,,2.6,130,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-11-27,LESTE,342.691,05:11:36,18:37:32,19.81,19.99,1013,82,16.65,100,,2.6,130,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-11-27,NORTE,82.69,05:11:36,18:37:32,19.81,19.99,1013,82,16.65,100,,2.6,130,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-11-27,OESTE,572.76,05:11:36,18:37:32,19.81,19.99,1013,82,16.65,100,,2.6,130,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-11-27,SUL,402.32,05:11:36,18:37:32,19.81,19.99,1013,82,16.65,100,,2.6,130,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-11-28,CENTRO,622.294,05:11:34,18:38:14,20.4,20.66,1014,83,17.42,40,,2.6,130,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-11-28,LESTE,391.1,05:11:34,18:38:14,20.4,20.66,1014,83,17.42,40,,2.6,130,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-11-28,NORTE,47.612,05:11:34,18:38:14,20.4,20.66,1014,83,17.42,40,,2.6,130,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-11-28,OESTE,646.817,05:11:34,18:38:14,20.4,20.66,1014,83,17.42,40,,2.6,130,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-11-28,SUL,573.295,05:11:34,18:38:14,20.4,20.66,1014,83,17.42,40,,2.6,130,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-11-29,CENTRO,1024.186,05:11:34,18:38:57,19.82,19.74,1019,72,14.63,75,,4.63,120,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-11-29,LESTE,568.298,05:11:34,18:38:57,19.82,19.74,1019,72,14.63,75,,4.63,120,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-11-29,NORTE,48.876,05:11:34,18:38:57,19.82,19.74,1019,72,14.63,75,,4.63,120,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-11-29,OESTE,740.529,05:11:34,18:38:57,19.82,19.74,1019,72,14.63,75,,4.63,120,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-11-29,SUL,703.576,05:11:34,18:38:57,19.82,19.74,1019,72,14.63,75,,4.63,120,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-11-30,CENTRO,734.943,05:11:36,18:39:39,19.76,19.8,1019,77,15.62,75,10000.0,5.14,150,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-11-30,LESTE,492.549,05:11:36,18:39:39,19.76,19.8,1019,77,15.62,75,10000.0,5.14,150,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-11-30,NORTE,46.369,05:11:36,18:39:39,19.76,19.8,1019,77,15.62,75,10000.0,5.14,150,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-11-30,OESTE,607.993,05:11:36,18:39:39,19.76,19.8,1019,77,15.62,75,10000.0,5.14,150,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-11-30,SUL,484.392,05:11:36,18:39:39,19.76,19.8,1019,77,15.62,75,10000.0,5.14,150,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-01,CENTRO,378.633,05:11:39,18:40:20,20.48,20.7,1017,81,17.11,40,10000.0,3.1,190,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 1.44},,,501
2012-12-01,LESTE,250.559,05:11:39,18:40:20,20.48,20.7,1017,81,17.11,40,10000.0,3.1,190,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 1.44},,,501
2012-12-01,NORTE,46.724,05:11:39,18:40:20,20.48,20.7,1017,81,17.11,40,10000.0,3.1,190,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 1.44},,,501
2012-12-01,OESTE,278.597,05:11:39,18:40:20,20.48,20.7,1017,81,17.11,40,10000.0,3.1,190,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 1.44},,,501
2012-12-01,SUL,238.616,05:11:39,18:40:20,20.48,20.7,1017,81,17.11,40,10000.0,3.1,190,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 1.44},,,501
2012-12-02,CENTRO,3.1,05:11:43,18:41:02,20.23,20.37,1018,79,16.47,40,10000.0,4.12,80,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.28},,,500
2012-12-02,LESTE,2.2,05:11:43,18:41:02,20.23,20.37,1018,79,16.47,40,10000.0,4.12,80,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.28},,,500
2012-12-02,OESTE,16.192,05:11:43,18:41:02,20.23,20.37,1018,79,16.47,40,10000.0,4.12,80,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.28},,,500
2012-12-02,SUL,0.49,05:11:43,18:41:02,20.23,20.37,1018,79,16.47,40,10000.0,4.12,80,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.28},,,500
2012-12-03,CENTRO,598.127,05:11:49,18:41:43,20.81,20.9,1018,75,16.22,75,10000.0,4.6,130,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-03,LESTE,436.944,05:11:49,18:41:43,20.81,20.9,1018,75,16.22,75,10000.0,4.6,130,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-03,NORTE,48.669,05:11:49,18:41:43,20.81,20.9,1018,75,16.22,75,10000.0,4.6,130,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-03,OESTE,418.292,05:11:49,18:41:43,20.81,20.9,1018,75,16.22,75,10000.0,4.6,130,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-03,SUL,358.528,05:11:49,18:41:43,20.81,20.9,1018,75,16.22,75,10000.0,4.6,130,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-04,CENTRO,646.729,05:11:56,18:42:24,22.25,22.41,1018,72,16.96,0,10000.0,1.54,150,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-04,LESTE,341.134,05:11:56,18:42:24,22.25,22.41,1018,72,16.96,0,10000.0,1.54,150,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-04,NORTE,93.886,05:11:56,18:42:24,22.25,22.41,1018,72,16.96,0,10000.0,1.54,150,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-04,OESTE,521.37,05:11:56,18:42:24,22.25,22.41,1018,72,16.96,0,10000.0,1.54,150,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-04,SUL,430.247,05:11:56,18:42:24,22.25,22.41,1018,72,16.96,0,10000.0,1.54,150,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-05,CENTRO,151.733,05:12:05,18:43:04,25.7,26.13,1014,69,19.59,40,10000.0,7.2,80,"{'id': 522, 'main': 'Rain', 'description': 'heavy intensity shower rain', 'icon': '09n'}",,12.3,,522
2012-12-05,LESTE,12.4,05:12:05,18:43:04,25.7,26.13,1014,69,19.59,40,10000.0,7.2,80,"{'id': 522, 'main': 'Rain', 'description': 'heavy intensity shower rain', 'icon': '09n'}",,12.3,,522
2012-12-05,OESTE,208.305,05:12:05,18:43:04,25.7,26.13,1014,69,19.59,40,10000.0,7.2,80,"{'id': 522, 'main': 'Rain', 'description': 'heavy intensity shower rain', 'icon': '09n'}",,12.3,,522
2012-12-05,SUL,70.78,05:12:05,18:43:04,25.7,26.13,1014,69,19.59,40,10000.0,7.2,80,"{'id': 522, 'main': 'Rain', 'description': 'heavy intensity shower rain', 'icon': '09n'}",,12.3,,522
2012-12-06,CENTRO,618.116,05:12:15,18:43:44,24.02,24.41,1014,74,19.1,0,10000.0,2.1,20,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-06,LESTE,399.315,05:12:15,18:43:44,24.02,24.41,1014,74,19.1,0,10000.0,2.1,20,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-06,NORTE,79.487,05:12:15,18:43:44,24.02,24.41,1014,74,19.1,0,10000.0,2.1,20,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-06,OESTE,582.675,05:12:15,18:43:44,24.02,24.41,1014,74,19.1,0,10000.0,2.1,20,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-06,SUL,510.466,05:12:15,18:43:44,24.02,24.41,1014,74,19.1,0,10000.0,2.1,20,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-07,CENTRO,395.837,05:12:26,18:44:24,25.86,26.07,1015,60,17.51,40,10000.0,2.6,300,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2012-12-07,LESTE,362.027,05:12:26,18:44:24,25.86,26.07,1015,60,17.51,40,10000.0,2.6,300,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2012-12-07,NORTE,3.54,05:12:26,18:44:24,25.86,26.07,1015,60,17.51,40,10000.0,2.6,300,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2012-12-07,OESTE,341.417,05:12:26,18:44:24,25.86,26.07,1015,60,17.51,40,10000.0,2.6,300,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2012-12-07,SUL,365.936,05:12:26,18:44:24,25.86,26.07,1015,60,17.51,40,10000.0,2.6,300,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2012-12-08,CENTRO,13.42,05:12:39,18:45:03,23.7,24.29,1017,83,20.64,75,10000.0,4.12,150,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-08,LESTE,6.0,05:12:39,18:45:03,23.7,24.29,1017,83,20.64,75,10000.0,4.12,150,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-08,OESTE,14.79,05:12:39,18:45:03,23.7,24.29,1017,83,20.64,75,10000.0,4.12,150,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-08,SUL,1.77,05:12:39,18:45:03,23.7,24.29,1017,83,20.64,75,10000.0,4.12,150,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-09,CENTRO,563.45,05:12:52,18:45:42,19.8,19.53,1017,65,13.04,40,10000.0,3.6,120,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2012-12-09,LESTE,418.084,05:12:52,18:45:42,19.8,19.53,1017,65,13.04,40,10000.0,3.6,120,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2012-12-09,NORTE,55.405,05:12:52,18:45:42,19.8,19.53,1017,65,13.04,40,10000.0,3.6,120,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2012-12-09,OESTE,400.745,05:12:52,18:45:42,19.8,19.53,1017,65,13.04,40,10000.0,3.6,120,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2012-12-09,SUL,298.115,05:12:52,18:45:42,19.8,19.53,1017,65,13.04,40,10000.0,3.6,120,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2012-12-10,CENTRO,23.29,05:13:08,18:46:20,24.17,24.34,1012,65,17.18,20,10000.0,2.6,80,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,801
2012-12-10,LESTE,2.83,05:13:08,18:46:20,24.17,24.34,1012,65,17.18,20,10000.0,2.6,80,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,801
2012-12-10,NORTE,9.53,05:13:08,18:46:20,24.17,24.34,1012,65,17.18,20,10000.0,2.6,80,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,801
2012-12-10,OESTE,32.81,05:13:08,18:46:20,24.17,24.34,1012,65,17.18,20,10000.0,2.6,80,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,801
2012-12-10,SUL,4.46,05:13:08,18:46:20,24.17,24.34,1012,65,17.18,20,10000.0,2.6,80,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,801
2012-12-11,CENTRO,703.169,05:13:24,18:46:57,26.11,26.11,1012,56,16.65,40,10000.0,4.1,310,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2012-12-11,LESTE,850.419,05:13:24,18:46:57,26.11,26.11,1012,56,16.65,40,10000.0,4.1,310,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2012-12-11,NORTE,171.829,05:13:24,18:46:57,26.11,26.11,1012,56,16.65,40,10000.0,4.1,310,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2012-12-11,OESTE,910.889,05:13:24,18:46:57,26.11,26.11,1012,56,16.65,40,10000.0,4.1,310,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2012-12-11,SUL,550.151,05:13:24,18:46:57,26.11,26.11,1012,56,16.65,40,10000.0,4.1,310,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2012-12-12,CENTRO,520.057,05:13:42,18:47:34,22.18,22.31,1015,71,16.68,0,10000.0,2.6,90,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,800
2012-12-12,LESTE,320.514,05:13:42,18:47:34,22.18,22.31,1015,71,16.68,0,10000.0,2.6,90,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,800
2012-12-12,NORTE,24.568,05:13:42,18:47:34,22.18,22.31,1015,71,16.68,0,10000.0,2.6,90,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,800
2012-12-12,OESTE,633.711,05:13:42,18:47:34,22.18,22.31,1015,71,16.68,0,10000.0,2.6,90,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,800
2012-12-12,SUL,439.3,05:13:42,18:47:34,22.18,22.31,1015,71,16.68,0,10000.0,2.6,90,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,800
2012-12-13,CENTRO,798.58,05:14:01,18:48:10,22.04,22.39,1015,80,18.43,75,10000.0,5.14,160,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 1.2},,,501
2012-12-13,LESTE,538.459,05:14:01,18:48:10,22.04,22.39,1015,80,18.43,75,10000.0,5.14,160,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 1.2},,,501
2012-12-13,NORTE,87.428,05:14:01,18:48:10,22.04,22.39,1015,80,18.43,75,10000.0,5.14,160,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 1.2},,,501
2012-12-13,OESTE,893.947,05:14:01,18:48:10,22.04,22.39,1015,80,18.43,75,10000.0,5.14,160,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 1.2},,,501
2012-12-13,SUL,649.789,05:14:01,18:48:10,22.04,22.39,1015,80,18.43,75,10000.0,5.14,160,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 1.2},,,501
2012-12-14,CENTRO,1075.148,05:14:21,18:48:45,20.75,21.07,1014,84,17.95,75,500.0,2.6,280,"{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}",{'1h': 0.1},,,502
2012-12-14,LESTE,993.786,05:14:21,18:48:45,20.75,21.07,1014,84,17.95,75,500.0,2.6,280,"{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}",{'1h': 0.1},,,502
2012-12-14,NORTE,168.218,05:14:21,18:48:45,20.75,21.07,1014,84,17.95,75,500.0,2.6,280,"{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}",{'1h': 0.1},,,502
2012-12-14,OESTE,1122.451,05:14:21,18:48:45,20.75,21.07,1014,84,17.95,75,500.0,2.6,280,"{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}",{'1h': 0.1},,,502
2012-12-14,SUL,653.434,05:14:21,18:48:45,20.75,21.07,1014,84,17.95,75,500.0,2.6,280,"{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}",{'1h': 0.1},,,502
2012-12-15,CENTRO,252.546,05:14:43,18:49:20,20.99,21.44,1014,88,18.93,100,,2.6,340,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 1.36},,,501
2012-12-15,LESTE,272.65,05:14:43,18:49:20,20.99,21.44,1014,88,18.93,100,,2.6,340,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 1.36},,,501
2012-12-15,NORTE,18.416,05:14:43,18:49:20,20.99,21.44,1014,88,18.93,100,,2.6,340,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 1.36},,,501
2012-12-15,OESTE,298.322,05:14:43,18:49:20,20.99,21.44,1014,88,18.93,100,,2.6,340,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 1.36},,,501
2012-12-15,SUL,92.793,05:14:43,18:49:20,20.99,21.44,1014,88,18.93,100,,2.6,340,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 1.36},,,501
2012-12-16,CENTRO,117.845,05:15:06,18:49:53,23.42,23.7,1013,72,18.09,0,10000.0,4.12,360,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.14},,,500
2012-12-16,LESTE,10.454,05:15:06,18:49:53,23.42,23.7,1013,72,18.09,0,10000.0,4.12,360,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.14},,,500
2012-12-16,OESTE,16.529,05:15:06,18:49:53,23.42,23.7,1013,72,18.09,0,10000.0,4.12,360,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.14},,,500
2012-12-16,SUL,11.52,05:15:06,18:49:53,23.42,23.7,1013,72,18.09,0,10000.0,4.12,360,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.14},,,500
2012-12-17,CENTRO,629.888,05:15:29,18:50:26,21.48,21.69,1014,77,17.28,75,10000.0,5.14,300,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2012-12-17,LESTE,561.705,05:15:29,18:50:26,21.48,21.69,1014,77,17.28,75,10000.0,5.14,300,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2012-12-17,NORTE,77.2,05:15:29,18:50:26,21.48,21.69,1014,77,17.28,75,10000.0,5.14,300,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2012-12-17,OESTE,544.168,05:15:29,18:50:26,21.48,21.69,1014,77,17.28,75,10000.0,5.14,300,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2012-12-17,SUL,548.143,05:15:29,18:50:26,21.48,21.69,1014,77,17.28,75,10000.0,5.14,300,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2012-12-18,CENTRO,560.228,05:15:54,18:50:59,22.83,23.34,1016,83,19.79,75,,4.12,140,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-12-18,LESTE,570.213,05:15:54,18:50:59,22.83,23.34,1016,83,19.79,75,,4.12,140,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-12-18,NORTE,85.9,05:15:54,18:50:59,22.83,23.34,1016,83,19.79,75,,4.12,140,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-12-18,OESTE,342.196,05:15:54,18:50:59,22.83,23.34,1016,83,19.79,75,,4.12,140,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-12-18,SUL,361.465,05:15:54,18:50:59,22.83,23.34,1016,83,19.79,75,,4.12,140,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-12-19,CENTRO,820.532,05:16:21,18:51:30,21.23,21.58,1016,83,18.23,40,10000.0,5.14,40,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-12-19,LESTE,630.383,05:16:21,18:51:30,21.23,21.58,1016,83,18.23,40,10000.0,5.14,40,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-12-19,NORTE,97.071,05:16:21,18:51:30,21.23,21.58,1016,83,18.23,40,10000.0,5.14,40,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-12-19,OESTE,703.794,05:16:21,18:51:30,21.23,21.58,1016,83,18.23,40,10000.0,5.14,40,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-12-19,SUL,617.346,05:16:21,18:51:30,21.23,21.58,1016,83,18.23,40,10000.0,5.14,40,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2012-12-20,CENTRO,507.229,05:16:48,18:52:00,22.72,23.01,1013,75,18.06,100,10000.0,4.1,190,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,804
2012-12-20,LESTE,445.572,05:16:48,18:52:00,22.72,23.01,1013,75,18.06,100,10000.0,4.1,190,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,804
2012-12-20,NORTE,22.334,05:16:48,18:52:00,22.72,23.01,1013,75,18.06,100,10000.0,4.1,190,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,804
2012-12-20,OESTE,646.51,05:16:48,18:52:00,22.72,23.01,1013,75,18.06,100,10000.0,4.1,190,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,804
2012-12-20,SUL,586.861,05:16:48,18:52:00,22.72,23.01,1013,75,18.06,100,10000.0,4.1,190,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,804
2012-12-21,CENTRO,695.319,05:17:16,18:52:30,24.1,24.39,1017,70,18.29,0,10000.0,2.1,130,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-21,LESTE,684.844,05:17:16,18:52:30,24.1,24.39,1017,70,18.29,0,10000.0,2.1,130,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-21,NORTE,69.164,05:17:16,18:52:30,24.1,24.39,1017,70,18.29,0,10000.0,2.1,130,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-21,OESTE,747.111,05:17:16,18:52:30,24.1,24.39,1017,70,18.29,0,10000.0,2.1,130,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-21,SUL,346.534,05:17:16,18:52:30,24.1,24.39,1017,70,18.29,0,10000.0,2.1,130,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}",,,,721
2012-12-22,CENTRO,194.996,05:17:46,18:52:58,21.14,21.48,1020,83,18.14,100,,4.63,150,"{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}",{'1h': 0.33},,,300
2012-12-22,LESTE,10.655,05:17:46,18:52:58,21.14,21.48,1020,83,18.14,100,,4.63,150,"{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}",{'1h': 0.33},,,300
