dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather,rain
1275264000,1275212429,1275251285,20.22,19.94,1015,63,12.96,0,10000,2.6,350,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.21}
1275350400,1275298855,1275337676,13.63,13.27,1023,85,11.16,75,5000,6.2,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1275436800,1275385280,1275424068,12.61,12.2,1025,87,10.51,75,10000,3.6,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1275523200,1275471706,1275510461,14.99,14.58,1025,78,11.19,0,10000,3.6,120,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1275609600,1275558130,1275596855,15.16,15.03,1026,88,13.19,40,10000,4.1,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1275696000,1275644555,1275683251,18.56,18.48,1019,77,14.45,75,10000,2.1,30,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",
1275782400,1275730979,1275769647,13.89,13.61,1021,87,11.76,75,10000,1.5,190,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1275868800,1275817402,1275856044,10.95,10.29,1023,84,8.36,0,10000,1.0,170,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1275955200,1275903825,1275942443,12.45,11.5,1023,67,6.5,0,10000,1.0,280,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1276041600,1275990247,1276028843,12.65,12.22,1026,86,10.37,75,9000,2.6,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1276128000,1276076669,1276115243,14.38,13.99,1025,81,11.17,75,6000,4.1,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1276214400,1276163090,1276201645,14.79,14.6,1025,87,12.65,100,8000,2.6,290,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1276300800,1276249510,1276288047,12.96,12.64,1028,89,11.19,40,10000,5.1,150,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1276387200,1276335930,1276374451,11.24,10.61,1028,84,8.64,40,10000,4.1,140,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1276473600,1276422349,1276460855,11.85,11.28,1025,84,9.24,40,10000,2.6,130,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1276560000,1276508767,1276547261,12.82,12.43,1022,87,10.71,0,10000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1276646400,1276595185,1276633667,13.83,13.28,1021,77,9.87,0,10000,0.0,0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1276732800,1276681601,1276720075,13.87,13.43,1018,81,10.67,0,10000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1276819200,1276768017,1276806483,17.56,17.12,1020,67,11.37,0,10000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1276905600,1276854433,1276892892,16.9,16.29,1018,63,9.82,0,10000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1276992000,1276940847,1276979302,21.25,20.55,1015,43,8.18,0,10000,9.3,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1277078400,1277027260,1277065713,18.81,18.26,1015,58,10.38,0,10000,2.6,350,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1277164800,1277113673,1277152125,15.45,15.27,1017,85,12.94,20,6000,2.1,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1277251200,1277200085,1277238537,14.04,13.82,1023,89,12.26,100,4000,3.6,180,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1277337600,1277286496,1277324951,14.04,13.69,1022,84,11.38,75,10000,2.6,100,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1277424000,1277372906,1277411365,18.19,18.36,1023,88,16.17,0,10000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1277510400,1277459315,1277497780,17.6,17.43,1024,77,13.52,0,10000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1277596800,1277545723,1277584196,15.2,15.0,1023,85,12.7,0,10000,3.1,110,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1277683200,1277632130,1277670612,14.99,14.22,1023,64,8.24,0,10000,1.0,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1277769600,1277718536,1277757029,15.0,14.46,1026,73,10.21,0,10000,5.7,210,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1277856000,1277804941,1277843447,15.43,15.22,1025,84,12.74,20,8000,3.6,110,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1277942400,1277891345,1277929865,15.01,14.58,1025,77,11.02,0,10000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1278028800,1277977748,1278016284,14.4,14.04,1024,82,11.37,0,5000,1.5,130,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1278115200,1278064150,1278102704,15.15,15.02,1025,88,13.18,40,3000,2.6,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1278201600,1278150550,1278189124,15.65,15.57,1025,88,13.67,75,3000,1.5,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1278288000,1278236950,1278275545,15.48,15.36,1023,87,13.33,75,3500,3.1,110,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1278374400,1278323349,1278361966,16.79,16.2,1023,64,9.95,0,10000,2.1,120,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1278460800,1278409747,1278448388,17.31,17.11,1021,77,13.24,0,10000,1.0,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1278547200,1278496143,1278534810,15.64,15.14,1021,72,10.61,0,10000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1278633600,1278582539,1278621233,16.57,16.03,1021,67,10.43,0,10000,4.1,170,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1278720000,1278668933,1278707656,16.96,16.9,1022,84,14.24,75,3000,3.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1278806400,1278755326,1278794080,16.54,16.36,1022,81,13.27,75,8000,4.1,110,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1278892800,1278841718,1278880503,18.24,18.31,1017,84,15.49,0,10000,1.5,190,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1278979200,1278928109,1278966928,20.52,20.32,1013,65,13.72,0,8000,3.6,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1279065600,1279014499,1279053352,14.93,14.91,1018,93,13.81,100,5000,3.6,200,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 1.15}
1279152000,1279100888,1279139777,11.89,11.48,1023,90,10.3,100,4500,3.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1279238400,1279187275,1279226202,15.02,14.93,1026,90,13.39,100,6000,3.1,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1279324800,1279273661,1279312627,13.74,13.7,1031,97,13.27,100,8000,3.1,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",
1279411200,1279360047,1279399053,16.12,16.11,1029,89,14.31,75,10000,3.1,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1279497600,1279446431,1279485479,16.59,16.81,1026,96,15.95,75,3000,2.1,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1279584000,1279532814,1279571905,18.73,18.38,1021,66,12.25,0,10000,2.6,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1279670400,1279619196,1279658331,18.5,18.42,1022,77,14.4,0,10000,2.1,110,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1279756800,1279705576,1279744757,18.94,18.9,1020,77,14.82,0,10000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1279843200,1279791956,1279831183,19.52,19.41,1021,72,14.34,0,10000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1279929600,1279878334,1279917610,16.51,16.51,1028,88,14.52,75,5000,3.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1280016000,1279964712,1280004036,16.85,16.89,1026,88,14.85,40,10000,3.1,150,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1280102400,1280051088,1280090463,17.65,16.75,1023,49,6.82,0,10000,1.0,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1280188800,1280137463,1280176889,16.37,16.2,1025,82,13.29,75,10000,5.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1280275200,1280223837,1280263316,14.96,14.81,1027,88,12.99,75,10000,4.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1280361600,1280310210,1280349742,18.02,18.02,1026,82,14.9,75,7000,1.5,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1280448000,1280396581,1280436169,20.27,19.89,1022,59,12.01,75,10000,2.6,130,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1280534400,1280482952,1280522595,19.05,18.86,1019,71,13.68,0,6000,2.6,130,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1280620800,1280569322,1280609021,18.68,18.25,1016,63,11.5,0,10000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1280707200,1280655690,1280695447,15.95,15.92,1022,89,14.14,75,8000,3.1,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1280793600,1280742057,1280781873,14.72,14.52,1023,87,12.58,100,10000,3.6,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1280880000,1280828424,1280868299,13.2,12.8,1026,85,10.74,100,10000,6.2,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1280966400,1280914789,1280954725,12.43,12.08,1026,90,10.84,100,7000,2.6,200,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1281052800,1281001153,1281041151,12.92,12.49,1025,85,10.46,100,10000,5.1,200,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1281139200,1281087517,1281127576,12.06,11.41,1025,80,8.72,75,10000,3.6,160,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1281225600,1281173879,1281214002,13.32,12.98,1020,87,11.2,0,5000,0.5,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1281312000,1281260240,1281300427,15.97,15.63,1021,77,11.95,0,7000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1281398400,1281346601,1281386852,13.79,13.37,1026,82,10.77,100,8000,3.1,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1281484800,1281432960,1281473276,14.14,13.83,1028,85,11.66,75,7000,3.6,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1281571200,1281519318,1281559701,14.75,14.45,1025,83,11.89,40,10000,5.1,100,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1281657600,1281605676,1281646125,19.5,18.92,1021,54,9.96,0,10000,3.1,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1281744000,1281692032,1281732549,21.16,20.45,1019,43,8.1,0,8000,3.6,230,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1281830400,1281778388,1281818973,11.12,10.48,1023,84,8.52,75,10000,4.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1281916800,1281864742,1281905397,8.86,6.12,1027,81,5.78,75,10000,5.1,190,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1282003200,1281951096,1281991820,11.08,10.44,1029,84,8.48,75,10000,4.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1282089600,1282037449,1282078243,11.69,11.03,1027,81,8.54,0,8000,3.6,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1282176000,1282123801,1282164666,12.48,11.9,1025,81,9.31,0,10000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1282262400,1282210153,1282251088,14.04,13.25,1021,67,8.01,0,10000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1282348800,1282296503,1282337511,16.14,15.27,1022,56,7.37,0,10000,2.6,160,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1282435200,1282382853,1282423933,15.79,14.94,1023,58,7.55,0,7000,1.0,80,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1282521600,1282469202,1282510354,16.9,15.98,1022,51,6.71,0,10000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1282608000,1282555550,1282596776,18.93,18.0,1019,43,6.09,0,10000,0.0,0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1282694400,1282641897,1282683197,19.11,18.28,1019,46,7.23,0,10000,1.0,150,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1282780800,1282728244,1282769618,18.67,17.69,1020,42,5.51,0,10000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1282867200,1282814590,1282856039,19.64,18.81,1018,44,7.06,0,10000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1282953600,1282900936,1282942460,17.54,17.31,1019,75,13.06,0,8000,2.6,220,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1283040000,1282987281,1283028880,16.11,16.02,1019,86,13.77,0,3500,2.1,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1283126400,1283073625,1283115300,18.7,17.88,1019,48,7.48,0,8000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1283212800,1283159968,1283201720,15.61,15.26,1023,78,11.79,75,5000,5.1,160,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1283299200,1283246311,1283288140,18.66,18.62,1021,78,14.75,0,5000,1.0,160,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1283385600,1283332654,1283374559,20.97,20.19,1021,41,7.23,0,10000,1.5,90,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1283472000,1283418996,1283460979,21.09,20.17,1022,35,5.05,0,10000,1.5,120,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1283558400,1283505337,1283547398,21.03,20.39,1019,46,8.98,0,9000,2.1,180,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1283644800,1283591678,1283633817,21.85,21.21,1016,43,8.72,0,10000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1283731200,1283678019,1283720236,13.76,13.33,1026,82,10.74,75,7000,6.7,160,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1283817600,1283764359,1283806655,14.74,14.49,1026,85,12.25,75,10000,4.1,120,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1283904000,1283850699,1283893073,15.26,15.17,1025,89,13.46,100,6000,3.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1283990400,1283937038,1283979492,14.16,13.8,1025,83,11.32,75,10000,4.1,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1284076800,1284023377,1284065910,15.29,14.94,1026,79,11.67,75,8000,4.1,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1284163200,1284109716,1284152329,15.82,15.68,1023,85,13.31,0,10000,3.6,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1284249600,1284196055,1284238747,19.69,18.89,1018,45,7.44,0,10000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1284336000,1284282393,1284325165,19.5,18.47,1019,37,4.44,0,10000,1.5,120,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1284422400,1284368731,1284411583,22.74,21.54,1015,18,-2.46,0,10000,4.1,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1284508800,1284455069,1284498002,23.59,22.84,1016,32,5.95,0,10000,4.1,340,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1284595200,1284541406,1284584420,15.05,14.8,1020,84,12.37,75,10000,4.6,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1284681600,1284627744,1284670838,15.98,15.98,1018,90,14.34,100,3000,3.1,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1284768000,1284714081,1284757256,17.8,17.75,1020,81,14.5,75,6000,4.6,190,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1284854400,1284800419,1284843674,13.02,12.52,1026,82,10.02,100,8000,5.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1284940800,1284886756,1284930093,15.1,14.78,1023,81,11.87,100,6000,4.6,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1285027200,1284973093,1285016511,16.7,16.75,1020,89,14.88,100,6000,5.1,60,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}, {'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}]",
1285113600,1285059431,1285102930,18.21,18.36,1019,87,16.01,0,7000,2.6,30,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1285200000,1285145768,1285189349,19.18,19.4,1018,86,16.78,40,6000,1.0,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1285286400,1285232105,1285275767,22.33,22.39,1015,68,16.14,0,10000,0.0,0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1285372800,1285318443,1285362186,18.22,18.4,1017,88,16.2,0,8000,0.5,70,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1285459200,1285404780,1285448606,15.79,15.85,1019,93,14.66,100,5000,3.1,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1285545600,1285491118,1285535025,17.42,17.65,1017,93,16.28,75,3000,0.0,0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.6}
1285632000,1285577456,1285621445,18.17,18.55,1013,96,17.52,75,2000,2.6,140,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}, {'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",{'1h': 0.6}
1285718400,1285663794,1285707864,17.54,17.65,1010,88,15.53,100,3500,2.1,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1285804800,1285750132,1285794284,19.42,19.79,1011,91,17.91,75,3500,1.0,160,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.66}
1285891200,1285836471,1285880705,19.34,19.68,1016,90,17.66,100,8000,2.6,200,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1285977600,1285922810,1285967125,19.69,20.04,1016,89,17.83,75,3000,1.5,80,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1286064000,1286009149,1286053546,15.94,15.81,1020,85,13.42,100,10000,4.6,200,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1286150400,1286095489,1286139968,13.93,13.7,1022,89,12.15,100,6000,4.6,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1286236800,1286181829,1286226389,16.7,16.65,1018,85,14.17,100,3000,3.1,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1286323200,1286268170,1286312811,16.33,16.26,1019,86,13.99,100,6000,4.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1286409600,1286354511,1286399234,18.16,18.41,1016,91,16.67,0,5000,3.1,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1286496000,1286440852,1286485656,19.49,19.71,1012,85,16.9,75,7000,3.6,20,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1286582400,1286527194,1286572079,17.77,17.09,1021,57,9.15,0,10000,6.2,190,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1286668800,1286613537,1286658503,13.49,13.17,1025,87,11.37,75,7000,5.1,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1286755200,1286699880,1286744927,13.47,13.04,1024,83,10.64,75,10000,4.1,190,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1286841600,1286786223,1286831351,12.6,11.98,1023,79,9.06,75,10000,4.6,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1286928000,1286872568,1286917776,12.39,11.64,1022,75,8.09,75,10000,4.6,160,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1287014400,1286958913,1287004202,14.94,14.55,1020,79,11.33,40,10000,3.6,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1287100800,1287045258,1287090627,17.94,18.01,1021,85,15.38,100,4000,4.6,190,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1287187200,1287131605,1287177054,19.82,20.05,1019,84,17.04,75,4000,4.1,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1287273600,1287217952,1287263481,21.64,21.92,1017,79,17.84,0,10000,2.6,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1287360000,1287304300,1287349908,18.28,18.44,1016,87,16.08,100,10000,3.6,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",
1287446400,1287390648,1287436336,14.32,14.16,1019,90,12.7,75,10000,3.1,160,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1287532800,1287476998,1287522764,14.34,13.71,1021,72,9.37,75,10000,2.1,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1287619200,1287563348,1287609193,13.92,13.46,1018,80,10.53,0,10000,3.1,170,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1287705600,1287649700,1287695622,16.58,16.49,1017,84,13.87,40,3000,1.5,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1287792000,1287736052,1287782052,18.53,18.89,1014,94,17.55,100,2000,3.6,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1287878400,1287822405,1287868483,20.68,20.79,1013,76,16.3,0,10000,4.1,340,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 1.09}
1287964800,1287908759,1287954914,17.98,17.95,1016,81,14.67,100,6000,4.1,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1288051200,1287995114,1288041345,18.39,18.69,1014,92,17.07,75,7000,6.7,200,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}, {'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}]",
1288137600,1288081470,1288127778,15.12,14.93,1014,86,12.8,75,7000,3.1,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1288224000,1288167827,1288214210,15.04,14.66,1014,79,11.43,75,10000,3.1,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1288310400,1288254185,1288300644,17.49,17.31,1013,77,13.42,0,10000,3.1,130,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1288396800,1288340544,1288387077,19.92,19.98,1012,77,15.77,0,10000,1.0,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1288483200,1288426904,1288473512,19.76,19.91,1013,81,16.41,0,10000,2.6,300,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1288569600,1288513265,1288559946,19.51,19.81,1016,88,17.47,100,3000,2.6,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1288656000,1288599628,1288646382,17.69,17.42,1016,73,12.79,0,10000,2.1,100,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1288742400,1288685991,1288732818,17.74,17.66,1015,80,14.25,100,6000,3.6,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1288828800,1288772356,1288819254,17.55,17.55,1016,84,14.82,40,10000,2.6,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
